﻿﻿消防栓編號,單位名稱,種類,區鄉鎮市名稱,消防栓位置,經度,緯度,水公司單位名稱
21402,頭家厝分隊,地下,潭子區,興華一路和橋興路交叉口,120.7030523,24.20604955,豐原給水廠
2482,頭家厝分隊,地下,潭子區,興路一段140巷內（巷尾公園前）,120.7077192,24.20512333,豐原給水廠
21401,頭家厝分隊,地下,潭子區,興豐山莊41-2號,120.7258702,24.19951264,豐原給水廠
2536,頭家厝分隊,地下,潭子區,興豐山莊東三與東四巷口中間（湳底巷上）,120.7270265,24.20079053,豐原給水廠
2409,頭家厝分隊,地下,潭子區,頭家路103號,120.6988014,24.1962103,豐原給水廠
21309,頭家厝分隊,地下,潭子區,頭家路138號,120.698014,24.19614245,豐原給水廠
2408,頭家厝分隊,地下,潭子區,頭家路177號,120.6964995,24.19597592,豐原給水廠
2412,頭家厝分隊,地下,潭子區,頭家路27號,120.7001594,24.19613495,豐原給水廠
2411,頭家厝分隊,地下,潭子區,頭家路56號,120.6995921,24.1962059,豐原給水廠
2465,頭家厝分隊,地下,潭子區,頭張東路41號前,120.7036957,24.1943787,豐原給水廠
2466,頭家厝分隊,地下,潭子區,頭張東路42號前,120.7036998,24.19443284,豐原給水廠
2461,頭家厝分隊,地下,潭子區,頭張東路86巷41號前（由中興北路120巷進去）,120.70499,24.19348895,豐原給水廠
20114,頭家厝分隊,地下,潭子區,頭張路一段100號,120.6999571,24.19439866,豐原給水廠
2392,頭家厝分隊,地下,潭子區,頭張路一段117巷18號,120.6987646,24.19383515,豐原給水廠
2393,頭家厝分隊,地下,潭子區,頭張路一段117巷31號,120.6984159,24.19344124,豐原給水廠
19822,頭家厝分隊,地下,潭子區,頭張路一段117巷58號,120.6979213,24.1929565,豐原給水廠
2394,頭家厝分隊,地下,潭子區,頭張路一段117巷74號（大通街上）,120.6978379,24.19235004,豐原給水廠
2386,頭家厝分隊,地下,潭子區,頭張路一段13巷13號,120.7018492,24.19373973,豐原給水廠
2417,頭家厝分隊,地下,潭子區,頭張路一段13巷與中山路一段101巷口（家福里活動中心）,120.7018364,24.19329811,豐原給水廠
2395,頭家厝分隊,地下,潭子區,頭張路一段146號,120.6986965,24.1945796,豐原給水廠
2387,頭家厝分隊,地下,潭子區,頭張路一段23號,120.7013556,24.19435628,豐原給水廠
21310,頭家厝分隊,地下,潭子區,頭張路一段46號（機車行前斑馬線）,120.7012409,24.19440501,豐原給水廠
2388,頭家厝分隊,地下,潭子區,頭張路一段55巷1號,120.7003471,24.19377888,豐原給水廠
2389,頭家厝分隊,地下,潭子區,頭張路一段與得才街口,120.6996498,24.19440765,豐原給水廠
20102,頭家厝分隊,地下,潭子區,頭張路二段113巷111號,120.695433,24.19159933,豐原給水廠
2404,頭家厝分隊,地下,潭子區,頭張路二段113巷72號,120.6954454,24.1923109,豐原給水廠
2403,頭家厝分隊,地下,潭子區,頭張路二段113巷口,120.695314,24.19398806,豐原給水廠
2405,頭家厝分隊,地下,潭子區,頭張路二段143號對面,120.6947722,24.19365899,豐原給水廠
21335,頭家厝分隊,地下,潭子區,頭張路二段17巷6號,120.6974579,24.1940871,豐原給水廠
2398,頭家厝分隊,地下,潭子區,頭張路二段19號對面,120.6974933,24.19455812,豐原給水廠
2397,頭家厝分隊,地下,潭子區,頭張路二段1號（紅綠燈下）,120.6979465,24.19463152,豐原給水廠
2399,頭家厝分隊,地下,潭子區,頭張路二段59號,120.6965826,24.19430123,豐原給水廠
2400,頭家厝分隊,地下,潭子區,頭張路二段81號對面,120.6958571,24.19417523,豐原給水廠
2402,頭家厝分隊,地下,潭子區,頭張路二段89巷32號,120.6958665,24.19324062,豐原給水廠
2401,頭家厝分隊,地下,潭子區,頭張路二段89巷排水溝旁,120.6958826,24.19373361,豐原給水廠
2396,頭家厝分隊,地下,潭子區,頭張路二段與和平路口（公園旁）,120.6979814,24.19469024,豐原給水廠
20784,頭家厝分隊,地下,潭子區,環中東路一段（西行方向）與潭興路一段165巷交叉口,120.7182233,24.19781225,豐原給水廠
19516,頭家厝分隊,地下,潭子區,環中東路一段145號人行道上,120.7076139,24.2008699,豐原給水廠
19515,頭家厝分隊,地下,潭子區,環中東路一段185號人行道上,120.7085477,24.2009832,豐原給水廠
21673,頭家厝分隊,地下,潭子區,環中東路一段28號（LANDOVER前靠近腳踏車道）,120.7043942,24.20042865,豐原給水廠
19518,頭家厝分隊,地下,潭子區,環中東路一段63號往中山路方向20M人行道上,120.705093,24.20091435,豐原給水廠
20722,頭家厝分隊,地下,潭子區,環中東路一段68號,120.7052647,24.20034423,豐原給水廠
19514,頭家厝分隊,地下,潭子區,環中東路一段U型迴轉道西向（靠旱溪西路）,120.7113175,24.20076535,豐原給水廠
19513,頭家厝分隊,地下,潭子區,環中東路一段U型迴轉道東向（靠旱溪西路）,120.7181214,24.1974123,豐原給水廠
19511,頭家厝分隊,地下,潭子區,環中東路一段台74橋墩下籃球場路口對面人行道上（東向）,120.7100931,24.20081652,豐原給水廠
20923,頭家厝分隊,地下,潭子區,環中東路一段過大新路79巷往前50m人行道上（東向）正對停車場車道,120.70845,24.2003219,豐原給水廠
19510,頭家厝分隊,地下,潭子區,環中東路一段與大新路79巷交叉口人行道上（東向）,120.7073591,24.2002941,豐原給水廠
19509,頭家厝分隊,地下,潭子區,環中東路一段與復興路一段交叉口人行道上（東向）,120.7059,24.20041,豐原給水廠
19512,頭家厝分隊,地下,潭子區,環中東路一段與福貴路交叉路口人行道上（東側）,120.7099188,24.20027213,豐原給水廠
21627,頭家厝分隊,地下,潭子區,環中東路一段與潭興路一段331巷交叉口,120.7148323,24.20011239,豐原給水廠
21646,頭家厝分隊,地下,潭子區,環中路一段138巷口,120.7004332,24.2015493,豐原給水廠
2550,頭家厝分隊,地上,潭子區,豐興路一段139號（地檢處前）圍牆南側角,120.7193479,24.19302532,豐原給水廠
2555,頭家厝分隊,地下,潭子區,豐興路一段189號前（弘爺漢堡）,120.7203859,24.1947147,豐原給水廠
2563,頭家厝分隊,地上,潭子區,豐興路一段192巷103號前,120.7245728,24.19273906,豐原給水廠
2564,頭家厝分隊,地下,潭子區,豐興路一段192巷110號前,120.7256337,24.1922375,豐原給水廠
2565,頭家厝分隊,地下,潭子區,豐興路一段192巷121號與85號牆角前,120.7249819,24.19182401,豐原給水廠
2562,頭家厝分隊,地上,潭子區,豐興路一段192巷128.129號牆角,120.7235187,24.1915977,豐原給水廠
2561,頭家厝分隊,地上,潭子區,豐興路一段192巷2-3號前,120.7236716,24.19338742,豐原給水廠
2556,頭家厝分隊,地上,潭子區,豐興路一段272號前（192巷口）,120.7218772,24.1979405,豐原給水廠
2553,頭家厝分隊,地下,潭子區,豐興路一段28號大門北側10公尺,120.7188757,24.19217857,豐原給水廠
2549,頭家厝分隊,地下,潭子區,豐興路一段301-6號,120.7215087,24.1968805,豐原給水廠
2557,頭家厝分隊,地下,潭子區,豐興路一段358號前（在192巷內）,120.722761,24.19781695,豐原給水廠
2548,頭家厝分隊,地上,潭子區,豐興路一段361號南側30公尺,120.7219362,24.19894847,豐原給水廠
2566,頭家厝分隊,地上,潭子區,豐興路一段361號對面（日豐汽車修配廠對面）,120.7221092,24.1993864,豐原給水廠
2547,頭家厝分隊,地上,潭子區,豐興路一段371號南側,120.7221361,24.20012035,豐原給水廠
19828,頭家厝分隊,地上,潭子區,豐興路一段455號對面（警局圍牆）,120.7222117,24.2011408,豐原給水廠
2546,頭家厝分隊,地下,潭子區,豐興路一段463巷2弄72號,120.7219778,24.20256437,豐原給水廠
2545,頭家厝分隊,地下,潭子區,豐興路一段523號前,120.7225625,24.20253991,豐原給水廠
2567,頭家厝分隊,地上,潭子區,豐興路一段547號對面,120.7226872,24.2028555,豐原給水廠
2544,頭家厝分隊,地下,潭子區,豐興路一段557巷40號前,120.7215419,24.20327262,豐原給水廠
2554,頭家厝分隊,地上,潭子區,豐興路一段66號（慈濟醫院第二院區）,120.7201485,24.19411161,豐原給水廠
2558,頭家厝分隊,地下,潭子區,豐興路一段慈濟醫院後慈濟一橋前（192巷內）,120.7233122,24.19659001,豐原給水廠
2559,頭家厝分隊,地下,潭子區,豐興路一段慈濟醫院後慈濟一橋後（192巷內）,120.7238386,24.19554471,豐原給水廠
2560,頭家厝分隊,地下,潭子區,豐興路一段慈濟醫院後慈濟二橋後（192巷內）,120.7231298,24.19425107,豐原給水廠
2551,頭家厝分隊,地上,潭子區,豐興路一段儲水池北側牆角,120.718393,24.19173226,豐原給水廠
2552,頭家厝分隊,地上,潭子區,豐興路一段儲水池對面,120.7183206,24.1915451,豐原給水廠
2568,頭家厝分隊,地上,潭子區,豐興路二段與潭興路一段口北側（大明高中）,120.72258,24.20416189,豐原給水廠
825,豐南分隊,地下,豐原區,三村路104巷21號前,120.7094016,24.24176817,豐原給水廠
19477,豐南分隊,地下,豐原區,三村路104巷口,120.7093937,24.24101189,豐原給水廠
824,豐南分隊,地下,豐原區,三村路122巷口,120.7088806,24.2405716,豐原給水廠
836,豐南分隊,地下,豐原區,三村路12號前,120.7135107,24.24476533,豐原給水廠
835,豐南分隊,地下,豐原區,三村路14巷8號前,120.7132579,24.24474699,豐原給水廠
831,豐南分隊,地下,豐原區,三村路20巷口,120.7129797,24.24381458,豐原給水廠
832,豐南分隊,地下,豐原區,三村路20巷尾與合作新村30巷口,120.7121871,24.24428415,豐原給水廠
830,豐南分隊,地下,豐原區,三村路44巷口,120.7126068,24.24315059,豐原給水廠
829,豐南分隊,地下,豐原區,三村路90巷口,120.7110009,24.24199684,豐原給水廠
826,豐南分隊,地下,豐原區,"三村路98巷29弄8號前（對面3,10號）",120.7099655,24.24226709,豐原給水廠
827,豐南分隊,地下,豐原區,三村路98巷50號前（對面55號）,120.7103417,24.24291458,豐原給水廠
828,豐南分隊,地下,豐原區,三村路98巷口（土地公廟前）,120.7101426,24.24147896,豐原給水廠
833,豐南分隊,地下,豐原區,三村路合作新村45號前（對面50號）,120.71188,24.24393992,豐原給水廠
834,豐南分隊,地下,豐原區,三村路合作新村67巷口（對面74號）,120.7116097,24.24331995,豐原給水廠
821,豐南分隊,地下,豐原區,三和路124號前,120.7069071,24.23666696,豐原給水廠
820,豐南分隊,地下,豐原區,三和路200巷口,120.7058926,24.23494633,豐原給水廠
823,豐南分隊,地下,豐原區,三和路23巷口（21-2號車庫前）,120.7078271,24.23878622,豐原給水廠
819,豐南分隊,地下,豐原區,三和路262巷口,120.7054574,24.23395332,豐原給水廠
818,豐南分隊,地下,豐原區,三和路310巷口,120.7050081,24.2329817,豐原給水廠
813,豐南分隊,地下,豐原區,三和路354巷182弄入口對面,120.7004611,24.23330884,豐原給水廠
21452,豐南分隊,地下,豐原區,三和路354巷97弄6-36路牌旁邊,120.700939,24.230216,豐原給水廠
815,豐南分隊,地下,豐原區,三和路354巷97弄6號後門旁10M,120.6990315,24.23070214,豐原給水廠
814,豐南分隊,地下,豐原區,三和路354巷97弄口（土地公廟前）三叉路口,120.701361,24.2320535,豐原給水廠
817,豐南分隊,地下,豐原區,三和路354巷口（萊爾富超商後方）,120.7044938,24.23203332,豐原給水廠
20486,豐南分隊,地下,豐原區,三和路354巷和豐栗路口（萊爾富超商往下.同側）,120.70313,24.232101,豐原給水廠
816,豐南分隊,地下,豐原區,三和路398號前,120.703946,24.23102133,豐原給水廠
20484,豐南分隊,地下,豐原區,三和路432號前,120.703106,24.229619,豐原給水廠
21088,豐南分隊,地下,豐原區,三和路574號,120.701223,24.2270279,豐原給水廠
822,豐南分隊,地下,豐原區,三和路77號前（對面70號三和汽車）,120.7075582,24.23770764,豐原給水廠
716,豐南分隊,地上,豐原區,大明路124號前,120.7087344,24.24155845,豐原給水廠
720,豐南分隊,地上,豐原區,大明路126號對面,120.7086432,24.24162387,豐原給水廠
719,豐南分隊,地下,豐原區,大明路147巷6號前,120.7083187,24.24181372,豐原給水廠
722,豐南分隊,地上,豐原區,大明路17號前,120.7105073,24.23973639,豐原給水廠
717,豐南分隊,地下,豐原區,大明路196巷口（192號前）,120.7081222,24.24269753,豐原給水廠
718,豐南分隊,地上,豐原區,大明路197號前（208巷對面）,120.7079136,24.24301852,豐原給水廠
21499,豐南分隊,地下,豐原區,大明路236巷56號前,120.709106,24.243785,豐原給水廠
702,豐南分隊,地下,豐原區,大明路236巷66弄口,120.7093573,24.24379318,豐原給水廠
18119,豐南分隊,地下,豐原區,大明路236巷9號前,120.7078815,24.24373632,豐原給水廠
713,豐南分隊,地上,豐原區,大明路32號前,120.7103491,24.2398544,豐原給水廠
715,豐南分隊,地下,豐原區,大明路78號前,120.709476,24.24061074,豐原給水廠
721,豐南分隊,地上,豐原區,大明路與合作街76巷口（電線桿旁）,120.7095545,24.24047133,豐原給水廠
17997,豐南分隊,地下,豐原區,中山路101號前（佳欣花園前）（99巷）,120.7108071,24.23828294,豐原給水廠
847,豐南分隊,地下,豐原區,中山路116-120號中間巷口前（美林文具）,120.7110988,24.23865476,豐原給水廠
843,豐南分隊,地下,豐原區,中山路131號律師事務所前,120.7110847,24.23898432,豐原給水廠
842,豐南分隊,地下,豐原區,中山路151號,120.7115393,24.23978286,豐原給水廠
848,豐南分隊,地下,豐原區,中山路162號（親親診所）,120.7115286,24.23949793,豐原給水廠
849,豐南分隊,地下,豐原區,中山路180-182號中間,120.7119732,24.24016439,豐原給水廠
841,豐南分隊,地下,豐原區,中山路205號前,120.7122172,24.24080884,豐原給水廠
840,豐南分隊,地下,豐原區,中山路209號台電大門旁,120.7128234,24.24173148,豐原給水廠
850,豐南分隊,地下,豐原區,中山路220號~220-1號中間,120.7124479,24.24088955,豐原給水廠
851,豐南分隊,地下,豐原區,中山路222號前（光陽機車前）,120.713146,24.24199317,豐原給水廠
839,豐南分隊,地下,豐原區,中山路223巷6-23號至8號前,120.7127523,24.24274583,豐原給水廠
837,豐南分隊,地下,豐原區,中山路231號前,120.7142048,24.24453666,豐原給水廠
852,豐南分隊,地下,豐原區,"中山路254號電信箱（La New鞋店）前",120.7137508,24.24318177,豐原給水廠
570,豐南分隊,地下,豐原區,中山路273巷郵政大樓停車場旁（右側20m電線桿下）,120.7146312,24.24728064,豐原給水廠
569,豐南分隊,地下,豐原區,中山路291號前（必翔電動車）,120.7151818,24.24750197,豐原給水廠
853,豐南分隊,地下,豐原區,中山路298號前（上大全彩輸出電線桿旁）,120.7141384,24.243976,豐原給水廠
19467,豐南分隊,地下,豐原區,中山路384巷3號,120.7152376,24.24653454,豐原給水廠
488,豐南分隊,地上,豐原區,中山路384巷口,120.7148874,24.24637638,豐原給水廠
571,豐南分隊,地上,豐原區,中山路386號對面,120.7148351,24.24641796,豐原給水廠
567,豐南分隊,地下,豐原區,中山路389號前（珍食堂自助餐店）,120.7147197,24.25010037,豐原給水廠
566,豐南分隊,地上,豐原區,中山路423號（第一銀行前）,120.7144106,24.25103334,豐原給水廠
854,豐南分隊,地上,豐原區,中山路442號勞工福利中心前,120.7152978,24.24783885,豐原給水廠
498,豐南分隊,地上,豐原區,中山路470號前（味家香烤鴨店前）,120.715102,24.24910076,豐原給水廠
503,豐南分隊,地下,豐原區,中山路506-2號（停車場前）,120.7146876,24.25028012,豐原給水廠
844,豐南分隊,地下,豐原區,中山路67號前（房屋銷售中心前）,120.7106642,24.2379302,豐原給水廠
845,豐南分隊,地下,豐原區,中山路70號旁（二手家具）,120.7105865,24.23732365,豐原給水廠
846,豐南分隊,地下,豐原區,中山路98號前人行道上（馬自達汽車旁）,120.7109251,24.23822614,豐原給水廠
489,豐南分隊,地下,豐原區,"中山路與育才街口（萊爾富門口）（ 斑馬線上 ）",120.7151368,24.24715592,豐原給水廠
838,豐南分隊,地下,豐原區,中山路豐原分局正門,120.7136958,24.24339332,豐原給水廠
