Seq,單位名稱,種類,區鄉鎮市名稱,消防栓位置,經度,緯度
3890,橋頭分隊,地上,橋頭區,橋新七路〈214〉3,120.315611111111,22.7402777777778
3891,橋頭分隊,地上,橋頭區,橋新七路〈215〉1,120.316055555556,22.7394444444444
3892,橋頭分隊,地上,橋頭區,橋新七路〈216〉1,120.316305555556,22.7389444444444
3893,橋頭分隊,地上,橋頭區,橋新七路〈217〉2,120.316611111111,22.7384444444444
3894,橋頭分隊,地上,橋頭區,橋新七路〈218〉2,120.316888888889,22.7379444444444
3895,橋頭分隊,地上,橋頭區,橋新七路〈219〉3,120.316666666667,22.7380277777778
3896,橋頭分隊,地上,橋頭區,橋新七路〈220〉3,120.316416666667,22.7385
3897,橋頭分隊,地上,橋頭區,橋新七路〈221〉2,120.316083333333,22.7391388888889
3898,橋頭分隊,地上,橋頭區,橋新七路〈222〉2,120.315638888889,22.7400555555556
3899,橋頭分隊,地上,橋頭區,橋新七路〈223〉1,120.31525,22.7408333333333
3900,橋頭分隊,地上,橋頭區,橋新七路〈224〉1,120.314916666667,22.7414444444444
3901,橋頭分隊,地上,橋頭區,橋新七路〈225〉1,120.314472222222,22.7423055555556
3902,橋頭分隊,地上,橋頭區,橋新七路〈226〉2,120.314138888889,22.7429444444444
3903,橋頭分隊,地上,橋頭區,橋新七路〈227〉1,120.313805555556,22.7435555555556
3904,橋頭分隊,地上,橋頭區,橋新七路〈228〉1,120.313376784325,22.74442370179
3905,橋頭分隊,地上,橋頭區,橋新七路〈229〉2,120.313,22.7451111111111
3906,橋頭分隊,地上,橋頭區,橋新七路〈230〉1,120.312555555556,22.7459722222222
3907,橋頭分隊,地上,橋頭區,橋新七路〈231〉1,120.312138888889,22.7467222222222
3908,橋頭分隊,地上,橋頭區,橋新九路 (257),120.306909307837,22.7454261393853
3909,橋頭分隊,地上,橋頭區,橋新九路 (258),120.307123214006,22.7449988211121
3910,橋頭分隊,地上,橋頭區,橋新九路 (259),120.307346507907,22.7443587688113
3911,橋頭分隊,地上,橋頭區,橋新九路 (260),120.307470560074,22.7435603998562
3912,橋頭分隊,地上,橋頭區,橋新九路 (261),120.307542309165,22.7427948023184
3913,橋頭分隊,地上,橋頭區,橋新九路 (262),120.307631492615,22.7416921611722
3914,橋頭分隊,地上,橋頭區,橋新九路 (263),120.307703912258,22.7406371299652
3915,橋頭分隊,地上,橋頭區,橋新九路 (264),120.307850092649,22.7388016283656
3916,橋頭分隊,地上,橋頭區,橋新九路 (265),120.307944640517,22.7376637039477
3917,橋頭分隊,地上,橋頭區,橋新九路 (266),120.308029130101,22.7365801931994
3918,橋頭分隊,地上,橋頭區,橋新九路 (267),120.307960733771,22.7370075377905
3919,橋頭分隊,地上,橋頭區,橋新九路 (268),120.307864844799,22.7381479414201
3920,橋頭分隊,地上,橋頭區,橋新九路 (269),120.307795777917,22.7390564231874
3921,橋頭分隊,地上,橋頭區,橋新九路 (270),120.307648926973,22.7408956319168
3922,橋頭分隊,地上,橋頭區,橋新九路 (271),120.307581871748,22.7418974769671
3923,橋頭分隊,地上,橋頭區,橋新九路 (272),120.307498723269,22.742873341197
3924,橋頭分隊,地上,橋頭區,橋新九路(273),120.307421609759,22.743672332578
3925,橋頭分隊,地上,橋頭區,橋新九路(274),120.307376012206,22.7440625503551
3926,橋頭分隊,地上,橋頭區,橋新九路(275),120.306952223182,22.7452665908954
3927,橋頭分隊,地上,橋頭區,橋新二路(123),120.31725,22.7402777777778
3928,橋頭分隊,地上,橋頭區,橋新二路(124),120.3165,22.7399722222222
3929,橋頭分隊,地上,橋頭區,橋新二路(125),120.315666666667,22.7395833333333
3930,橋頭分隊,地上,橋頭區,橋新二路(126),120.315027777778,22.7393333333333
3931,橋頭分隊,地上,橋頭區,橋新二路(127),120.314472222222,22.7391111111111
3932,橋頭分隊,地上,橋頭區,橋新二路(128),120.313888888889,22.7388055555556
3933,橋頭分隊,地上,橋頭區,橋新二路(129),120.31325,22.7384722222222
3934,橋頭分隊,地上,橋頭區,橋新二路(130),120.312555555556,22.7381388888889
3935,橋頭分隊,地上,橋頭區,橋新二路(131),120.311916666667,22.7378611111111
3936,橋頭分隊,地上,橋頭區,橋新二路(132),120.311472222222,22.7376388888889
3937,橋頭分隊,地上,橋頭區,橋新二路(133),120.310555555556,22.7373333333333
3938,橋頭分隊,地上,橋頭區,橋新二路(134),120.309583333333,22.7372777777778
3939,橋頭分隊,地上,橋頭區,橋新二路(135),120.308722222222,22.7372777777778
3940,橋頭分隊,地上,橋頭區,橋新二路(144),120.308333333333,22.7374444444444
3941,橋頭分隊,地上,橋頭區,橋新二路(145),120.309138888889,22.7374722222222
3942,橋頭分隊,地上,橋頭區,橋新二路(146),120.310243964195,22.7374132356165
3943,橋頭分隊,地上,橋頭區,橋新二路(147),120.311373174191,22.737722455712
3944,橋頭分隊,地上,橋頭區,橋新二路(148),120.312116146088,22.7380712551403
3945,橋頭分隊,地上,橋頭區,橋新二路(149),120.312995910645,22.7384967397629
3946,橋頭分隊,地上,橋頭區,橋新二路(150),120.313725471497,22.7388034836694
3947,橋頭分隊,地上,橋頭區,橋新二路(151),120.314361111111,22.7391388888889
3948,橋頭分隊,地上,橋頭區,橋新二路(152),120.314777777778,22.7393611111111
3949,橋頭分隊,地上,橋頭區,橋新二路(153),120.315361111111,22.7396111111111
3950,橋頭分隊,地上,橋頭區,橋新二路(154),120.316222222222,22.7399722222222
3951,橋頭分隊,地上,橋頭區,橋新二路(155),120.316777777778,22.7402222222222
3952,橋頭分隊,地上,橋頭區,橋新二路(156),120.317333333333,22.7404722222222
3953,橋頭分隊,地上,橋頭區,橋新二路850號(140),120.30535697937,22.7388579059035
3954,橋頭分隊,地上,橋頭區,橋新二路850號對面(139),120.30525,22.7387222222222
3955,橋頭分隊,地上,橋頭區,橋新二路866號(141),120.305888888889,22.7381111111111
3956,橋頭分隊,地上,橋頭區,橋新二路878號對面（137）,120.306083333333,22.73775
3957,橋頭分隊,地上,橋頭區,橋新二路890號(142),120.306777777778,22.7376111111111
3958,橋頭分隊,地上,橋頭區,橋新二路896號對面（138）,120.305666666667,22.7381944444444
3959,橋頭分隊,地上,橋頭區,橋新二路910號(143),120.307583333333,22.7374166666667
3960,橋頭分隊,地上,橋頭區,橋新二路910號對面(136),120.307444444444,22.7372777777778
3961,橋頭分隊,地上,橋頭區,橋新八路(234),120.309249189003,22.7465816709323
3962,橋頭分隊,地上,橋頭區,橋新八路(235),120.309588963744,22.746008777112
3963,橋頭分隊,地上,橋頭區,橋新八路(236),120.309968840673,22.7453503135771
3964,橋頭分隊,地上,橋頭區,橋新八路(237),120.310916666667,22.7436944444444
3965,橋頭分隊,地上,橋頭區,橋新八路(238),120.31125,22.7429444444444
3966,橋頭分隊,地上,橋頭區,橋新八路(239),120.311815303161,22.7419424441503
3967,橋頭分隊,地上,橋頭區,橋新八路(240),120.312694444444,22.7403055555556
3968,橋頭分隊,地上,橋頭區,橋新八路(241),120.313166666667,22.7393333333333
3969,橋頭分隊,地上,橋頭區,橋新八路(242),120.313583333333,22.7384166666667
3970,橋頭分隊,地上,橋頭區,橋新八路(243),120.313805555556,22.7379722222222
3971,橋頭分隊,地上,橋頭區,橋新八路(244),120.314111111111,22.7374166666667
3972,橋頭分隊,地上,橋頭區,橋新八路(245),120.313999692097,22.7374594412283
3973,橋頭分隊,地上,橋頭區,橋新八路(246),120.313597197767,22.7381812805875
3974,橋頭分隊,地上,橋頭區,橋新八路(247),120.313194444444,22.7389444444444
3975,橋頭分隊,地上,橋頭區,橋新八路(248),120.312694444444,22.7399722222222
3976,橋頭分隊,地上,橋頭區,橋新八路(249),120.311833333333,22.7416944444444
3977,橋頭分隊,地上,橋頭區,橋新八路(250),120.311361544314,22.742576166186
3978,橋頭分隊,地上,橋頭區,橋新八路(251),120.310958355797,22.743372306676
3979,橋頭分隊,地上,橋頭區,橋新八路(252),120.310608400703,22.7440420507812
3980,橋頭分隊,地上,橋頭區,橋新八路(253),120.310197946049,22.7448456829519
3981,橋頭分隊,地上,橋頭區,橋新八路(254),120.309731025038,22.7456806743373
3982,橋頭分隊,地上,橋頭區,橋新八路(255),120.309413601758,22.7462475230099
3983,橋頭分隊,地上,橋頭區,橋新八路(256),120.309138888889,22.7467222222222
3984,橋頭分隊,地上,橋頭區,橋新八路(411),120.310416666667,22.7444444444444
3985,橋頭分隊,地上,橋頭區,橋新十路(276),120.304592828142,22.7419785779143
3986,橋頭分隊,地上,橋頭區,橋新十路(277),120.305311660158,22.741543209374
3987,橋頭分隊,地上,橋頭區,橋新十路(278),120.306314806329,22.7408852065619
3988,橋頭分隊,地上,橋頭區,橋新十路(279),120.305928568231,22.7409396279673
3989,橋頭分隊,地上,橋頭區,橋新十路(280),120.304951965809,22.7416383584883
3990,橋頭分隊,地上,橋頭區,橋新十路(281),120.304254105311,22.7421383546753
3991,橋頭分隊,地上,橋頭區,橋新三路(157),120.315623566468,22.7451371346613
3992,橋頭分隊,地上,橋頭區,橋新三路(160),120.313115134424,22.7439910837631
3993,橋頭分隊,地上,橋頭區,橋新三路(161),120.312558237765,22.7437290755385
3994,橋頭分隊,地上,橋頭區,橋新三路(162),120.311615804977,22.7433259632238
3995,橋頭分隊,地上,橋頭區,橋新三路(164),120.309388218337,22.7424892797514
3996,橋頭分隊,地上,橋頭區,橋新三路(165),120.308388218337,22.7423244173264
3997,橋頭分隊,地上,橋頭區,橋新三路(166),120.307189080026,22.7422334048523
3998,橋頭分隊,地上,橋頭區,橋新三路(167),120.306455072999,22.7419960825374
3999,橋頭分隊,地上,橋頭區,橋新三路(168),120.305868772321,22.7415472580781
4000,橋頭分隊,地上,橋頭區,橋新三路(172),120.305087171793,22.7397571119485
4001,橋頭分隊,地上,橋頭區,橋新三路(173),120.305316484954,22.7408157082077
4002,橋頭分隊,地上,橋頭區,橋新三路(174),120.3060744313,22.7417866425478
4003,橋頭分隊,地上,橋頭區,橋新三路(175),120.306947512071,22.7422260887221
4004,橋頭分隊,地上,橋頭區,橋新三路(176),120.308090038856,22.7423473527636
4005,橋頭分隊,地上,橋頭區,橋新三路(177),120.308740327133,22.7423948689203
4006,橋頭分隊,地上,橋頭區,橋新三路(178),120.309697512071,22.7426001868097
4007,橋頭分隊,地上,橋頭區,橋新三路(180),120.311966287534,22.7435075777227
4008,橋頭分隊,地上,橋頭區,橋新三路(181),120.312701535385,22.7438310166515
4009,橋頭分隊,地上,橋頭區,橋新三路(182),120.313274525298,22.744089674558
4010,橋頭分隊,地上,橋頭區,橋新三路503號前（169）,120.305389174025,22.7409009481791
4011,橋頭分隊,地上,橋頭區,橋新三路517號前（170）,120.305138888889,22.7401388888889
4012,橋頭分隊,地上,橋頭區,橋新三路58號前（185）,120.315120213707,22.7449372317191
4013,橋頭分隊,地上,橋頭區,橋新三路66號前（158）,120.314894253307,22.744800658856
4014,橋頭分隊,地上,橋頭區,橋新三路76號（184）,120.314628260334,22.744709443724
4015,橋頭分隊,地上,橋頭區,橋新三路88號前（159）,120.314236974372,22.7444858272185
4016,橋頭分隊,地上,橋頭區,橋新三路96號（183）,120.313982380788,22.7444118767135
4017,橋頭分隊,地上,橋頭區,橋新三路與省道路口（186）,120.315993009342,22.745349001773
4018,橋頭分隊,地上,橋頭區,橋新三路與新中六街口東側10M（163）,120.310372795635,22.7428031838299
4019,橋頭分隊,地上,橋頭區,橋新三路與橋新八路口西側10M處（179）,120.310543871032,22.7429095039434
4020,橋頭分隊,地上,橋頭區,橋新三路鳳凰時代大樓門口（171）,120.30514061541,22.739533034444
4021,橋頭分隊,地上,橋頭區,橋新五路(187),120.312911695979,22.7465046915678
4022,橋頭分隊,地上,橋頭區,橋新五路(188),120.313695967197,22.74686268581
4023,橋頭分隊,地上,橋頭區,橋新五路(189),120.314690610761,22.7473661784591
4024,橋頭分隊,地上,橋頭區,橋新五路(190),120.312256536254,22.7461789367395
4025,橋頭分隊,地上,橋頭區,橋新五路(191),120.311327576637,22.7456803034553
4026,橋頭分隊,地上,橋頭區,橋新五路(192),120.310894094779,22.7454971198505
4027,橋頭分隊,地上,橋頭區,橋新五路(193),120.309724527506,22.7449399488239
4028,橋頭分隊,地上,橋頭區,橋新五路(194),120.308082103729,22.7442851780648
4029,橋頭分隊,地上,橋頭區,橋新五路(195),120.307488420229,22.7441263641578
4030,橋頭分隊,地上,橋頭區,橋新五路(196),120.3086251589,22.7445210873259
4031,橋頭分隊,地上,橋頭區,橋新五路(197),120.309474961455,22.744870758323
4032,橋頭分隊,地上,橋頭區,橋新五路(198),120.310489294165,22.7453250163151
4033,橋頭分隊,地上,橋頭區,橋新五路(199),120.311143753165,22.7456713227301
4034,橋頭分隊,地上,橋頭區,橋新五路(200),120.312117366487,22.7461446711247
4035,橋頭分隊,地上,橋頭區,橋新五路(201),120.312963724136,22.7465757487728
4036,橋頭分隊,地上,橋頭區,橋新五路(202),120.314777777778,22.7474444444444
4037,橋頭分隊,地上,橋頭區,橋新六路(014),120.313805555556,22.7495555555556
4038,橋頭分隊,地上,橋頭區,橋新六路(015),120.313055555556,22.7491111111111
4039,橋頭分隊,地上,橋頭區,橋新六路(016),120.312583333333,22.7488611111111
4040,橋頭分隊,地上,橋頭區,橋新六路(017),120.311805555556,22.7484444444444
4041,橋頭分隊,地上,橋頭區,橋新六路(018),120.311027777778,22.7480277777778
4042,橋頭分隊,地上,橋頭區,橋新六路(019),120.310416666667,22.7476944444444
4043,橋頭分隊,地上,橋頭區,橋新六路(020),120.309555555556,22.7472222222222
4044,橋頭分隊,地上,橋頭區,橋新六路(021),120.308472222222,22.7466111111111
4045,橋頭分隊,地上,橋頭區,橋新六路(022),120.307694444444,22.7462222222222
4046,橋頭分隊,地上,橋頭區,橋新六路(023),120.307083333333,22.7458888888889
4047,橋頭分隊,地上,橋頭區,橋新六路(024),120.306246763229,22.7450414837542
4048,橋頭分隊,地上,橋頭區,橋新六路(025),120.30580863889,22.7443592052378
4049,橋頭分隊,地上,橋頭區,橋新六路(026),120.305422247357,22.7438984188528
4050,橋頭分隊,地上,橋頭區,橋新六路(027),120.304729342461,22.7431349309947
4051,橋頭分隊,地上,橋頭區,橋新六路(028),120.304307097223,22.7425802922584
4052,橋頭分隊,地上,橋頭區,橋新六路(029),120.303866691802,22.7417359298738
4053,橋頭分隊,地上,橋頭區,橋新六路(030),120.303376834657,22.7411053913904
4054,橋頭分隊,地上,橋頭區,橋新六路(031),120.302923572753,22.7406053910646
4055,橋頭分隊,地上,橋頭區,橋新六路(032),120.302968985451,22.7397328383295
4056,橋頭分隊,地上,橋頭區,橋新六路(033),120.302950394843,22.7390433399961
4057,橋頭分隊,地上,橋頭區,橋新六路(034),120.30308434094,22.7382334581116
4058,橋頭分隊,地上,橋頭區,橋新六路(035),120.303105798612,22.7375507017601
4059,橋頭分隊,地上,橋頭區,橋新六路(036),120.303111111111,22.7369166666667
4060,橋頭分隊,地上,橋頭區,橋新六路(037),120.303277459989,22.736214864254
4061,橋頭分隊,地上,橋頭區,橋新六路(038),120.303194444444,22.7353055555556
4062,橋頭分隊,地上,橋頭區,橋新六路（039）,120.303505231152,22.73223082315
4063,橋頭分隊,地上,橋頭區,橋新六路(040),120.303398061385,22.7338640707757
4064,橋頭分隊,地上,橋頭區,橋新六路(041),120.303333333333,22.7310277777778
4065,橋頭分隊,地上,橋頭區,橋新六路(042),120.303111111111,22.73075
4066,橋頭分隊,地上,橋頭區,橋新六路(043),120.303222222222,22.7315833333333
4067,橋頭分隊,地上,橋頭區,橋新六路(044),120.30325,22.7323888888889
4068,橋頭分隊,地上,橋頭區,橋新六路(045),120.303194444444,22.7333888888889
4069,橋頭分隊,地上,橋頭區,橋新六路(046),120.303138888889,22.7338611111111
4070,橋頭分隊,地上,橋頭區,橋新六路(047),120.303083333333,22.7344166666667
4071,橋頭分隊,地上,橋頭區,橋新六路(048),120.303055555556,22.7351666666667
4072,橋頭分隊,地上,橋頭區,橋新六路(049),120.303027777778,22.7355555555556
4073,橋頭分隊,地上,橋頭區,橋新六路(050),120.302955594907,22.7361159128085
4074,橋頭分隊,地上,橋頭區,橋新六路(051),120.302848306546,22.7371054240415
4075,橋頭分隊,地上,橋頭區,橋新六路(052),120.302762475857,22.7377584975323
4076,橋頭分隊,地上,橋頭區,橋新六路(053),120.30275,22.7389444444444
4077,橋頭分隊,地上,橋頭區,橋新六路(054),120.302666666667,22.7396111111111
4078,橋頭分隊,地上,橋頭區,橋新六路(055),120.302527777778,22.7403888888889
4079,橋頭分隊,地上,橋頭區,橋新六路(056),120.30325,22.7416111111111
4080,橋頭分隊,地上,橋頭區,橋新六路(057),120.305111111111,22.7440833333333
4081,橋頭分隊,地上,橋頭區,橋新六路(058),120.305611111111,22.74475
4082,橋頭分隊,地上,橋頭區,橋新六路(059),120.306166666667,22.7454722222222
4083,橋頭分隊,地上,橋頭區,橋新環路(304)685號,120.306472222222,22.7390277777778
4084,橋頭分隊,地上,橋頭區,橋新環路(305)651號,120.307527777778,22.7384166666667
4085,橋頭分隊,地上,橋頭區,橋新環路(306),120.308459365739,22.7384364566285
4086,橋頭分隊,地上,橋頭區,橋新環路(307),120.309393730164,22.7384383637981
4087,橋頭分隊,地上,橋頭區,橋新環路(308),120.310840609127,22.7386531647167
4088,橋頭分隊,地上,橋頭區,橋新環路(309),120.311388888889,22.7388611111111
4089,橋頭分隊,地上,橋頭區,橋新環路(310),120.312055555556,22.7391666666667
4090,橋頭分隊,地上,橋頭區,橋新環路(311),120.312813520432,22.7394318117805
4091,橋頭分隊,地上,橋頭區,橋新環路(312),120.313266813755,22.7398028703324
4092,橋頭分隊,地上,橋頭區,橋新環路(313),120.313800573349,22.740838118367
4093,橋頭分隊,地上,橋頭區,橋新環路(419),120.313272178173,22.7418931480228
4094,橋頭分隊,地上,橋頭區,橋新環路(420),120.312134921551,22.7422691472449
4095,橋頭分隊,地上,橋頭區,橋新環路(422),120.311107635498,22.7418263585791
4096,橋頭分隊,地上,橋頭區,橋新環路(423),120.311281979084,22.7420094110506
4097,橋頭分隊,地上,橋頭區,橋新環路(424),120.310260057449,22.7415938321131
4098,橋頭分隊,地上,橋頭區,橋新環路(425),120.309240818024,22.7413068840141
4099,橋頭分隊,地上,橋頭區,橋新環路(426),120.30824303627,22.7412920418547
4100,橋頭分隊,地上,橋頭區,橋新環路(427),120.307084321976,22.7410867251505
4101,橋頭分隊,地上,橋頭區,橋新環路(428),120.306440591812,22.7405103525136
4102,橋頭分隊,地上,橋頭區,橋新環路（429）,120.306279659271,22.7394961286683
4103,橋頭分隊,地上,橋頭區,橋新環路(430),120.306408405304,22.740173927877
4104,橋頭分隊,地上,橋頭區,橋新環路(431),120.306880474091,22.7408220393057
4105,橋頭分隊,地上,橋頭區,橋新環路(432),120.308044552803,22.7411535149556
4106,橋頭分隊,地上,橋頭區,橋新環路(433),120.308940410614,22.7411535149556
4107,橋頭分隊,地上,橋頭區,橋新環路(434),120.31004011631,22.7413563578673
4108,橋頭分隊,地上,橋頭區,橋新環路（435）,120.313671827316,22.7405301421723
4109,橋頭分隊,地上,橋頭區,橋新環路(436),120.312513113022,22.7394713914073
4110,橋頭分隊,地上,橋頭區,橋新環路(437),120.311467051506,22.7390261199446
4111,橋頭分隊,地上,橋頭區,橋新環路(438),120.310372710228,22.7386055844537
4112,橋頭分隊,地上,橋頭區,橋新環路(439),120.309213995934,22.7385214772002
4113,橋頭分隊,地上,橋頭區,橋新環路(440),120.308130383492,22.7384373698951
4114,橋頭分隊,地上,橋頭區,橋新環路(441),120.306907296181,22.7386501118022
4115,橋頭分隊,地上,橋頭區,橋新環路（經武路右轉左側第一支）,120.312714278698,22.7421603054712
4116,橋頭分隊,地上,橋頭區,橋頭區橋南里成功南路溪邊巷1號1,120.319833333333,22.7351666666667
4117,橋頭分隊,地上,橋頭區,橋頭國中對面,120.307305555556,22.7588055555556
4118,橋頭分隊,地上,橋頭區,橋頭路130號前,120.3115,22.7571388888889
4119,橋頭分隊,地上,橋頭區,橋頭路25號對面,120.310062915087,22.7593101517184
4120,橋頭分隊,地上,橋頭區,橋頭路93號前,120.310833139925,22.7580376970816
4121,橋頭分隊,地上,橋頭區,興糖路11號巷口1,120.316118001938,22.7520373434458
4122,橋頭分隊,地上,橋頭區,鐵道北路68號前,120.305055555556,22.7666111111111
4123,橋頭分隊,地上,橋頭區,鹽田路107號前,120.2815479,22.7465784
4124,橋頭分隊,地上,橋頭區,鹽田路81號前,120.280457,22.746863
4125,梓官分隊,地上,梓官區,八德路＆和平路交叉路口（消防栓位置位於八德路上）,120.261367285069,22.7529105454323
4126,梓官分隊,地上,梓官區,八德路336號東南側,120.254820623279,22.7532233161264
4127,梓官分隊,地上,梓官區,大宅街梓和活動中心前,120.26584069,22.75915446
4128,梓官分隊,地上,梓官區,大舍北路147巷口,120.26144621,22.75080327
4129,梓官分隊,地上,梓官區,大舍北路40號,120.2615181,22.74822979
4130,梓官分隊,地上,梓官區,大舍北路70巷口（消防栓位置位於大舍北路上）,120.26155733,22.74930881
4131,梓官分隊,地上,梓官區,大舍西路29號前,120.26081789,22.74673753
4132,梓官分隊,地上,梓官區,大舍東路71號前,120.263197965671,22.7485996043504
4133,梓官分隊,地上,梓官區,大舍東路進入同安里北側牌樓處(消防栓位置位於大舍東路上),120.265708670778,22.7518657423784
4134,梓官分隊,地上,梓官區,大舍南路145巷口（消防栓位置位於145巷內）,120.26291881,22.74353548
4135,梓官分隊,地上,梓官區,大舍南路198號旁,120.26317474,22.74214349
4136,梓官分隊,地上,梓官區,工維街5號前（豪家濠公司前）,120.25517169,22.76525639
4137,梓官分隊,地上,梓官區,中正二街＆通港路交叉路口（消防栓位置位於東南側通港路上）,120.25995751,22.72703815
4138,梓官分隊,地上,梓官區,中正二街&港七街交叉路口(消防栓位置位於中正二街上),120.258291791927,22.7289413992616
4139,梓官分隊,地上,梓官區,中正四街31號對面,120.25937138,22.7261666
4140,梓官分隊,地上,梓官區,中正路＆通港路交叉路口（消防栓位置位於東南側中正路上）,120.25880326,22.72613219
4141,梓官分隊,地上,梓官區,中正路＆港九街交叉路口（消防栓位置位於東南側中正路上）,120.25662821,22.72875108
4142,梓官分隊,地上,梓官區,中正路&港十街交叉路口（消防栓位置位於東南側中正路上）,120.25590115687,22.7295418644405
4143,梓官分隊,地上,梓官區,中正路＆港五街交叉路口（消防栓位置位於東南側中正路上）,120.25787615,22.72724679
4144,梓官分隊,地上,梓官區,中正路218-2號對面,120.255131,22.730341
4145,梓官分隊,地上,梓官區,中正路4號前,120.259314500864,22.7254985501811
4146,梓官分隊,地上,梓官區,中崙路150號對面,120.271066871164,22.7612682868112
4147,梓官分隊,地上,梓官區,中崙路173巷口,120.27034971,22.76119061
4148,梓官分隊,地上,梓官區,中崙路51之1號前（中崙橋附近）,120.273764455295,22.7616628201083
4149,梓官分隊,地上,梓官區,中崙路7-11前（露庇托兒所對面）,120.26829514,22.76087798
4150,梓官分隊,地上,梓官區,中學路＆信義路68巷交叉路口（消防栓位置位於中學路上）,120.264154408552,22.7623314142132
4151,梓官分隊,地上,梓官區,中學路29號前,120.26507761,22.76099276
4152,梓官分隊,地上,梓官區,中學路梓信社區活動中心對面（涼亭旁）,120.26460172866,22.7645094645363
4153,梓官分隊,地上,梓官區,仁愛路必信巷44號旁,120.263630411045,22.7578312192653
4154,梓官分隊,地上,梓官區,公園北街18號旁,120.264819229791,22.7423401636187
4155,梓官分隊,地上,梓官區,公園西街6號旁,120.264870636134,22.7412506982725
4156,梓官分隊,地上,梓官區,公園東街1號旁,120.266058605048,22.7416194057091
4157,梓官分隊,地上,梓官區,四維路96號旁（96號門口往西約20公尺處）,120.25660192,22.76799003
4158,梓官分隊,地上,梓官區,平安街＆和平路交叉路口（消防栓位置位於平安街上）,120.26244218,22.75681772
4159,梓官分隊,地上,梓官區,平安街與大宅街路口,120.265455,22.756458
4160,梓官分隊,地上,梓官區,"平等路101號往南約30公尺處（梓平活動中心附近,反射鏡旁）",120.26877494,22.75733454
4161,梓官分隊,地上,梓官區,平等路167號往南約30公尺處（消防栓位置位於平等路上.煤氣行旁）,120.268554141092,22.7588357181617
4162,梓官分隊,地上,梓官區,平等路238號對面,120.26843976,22.76071259
4163,梓官分隊,地上,梓官區,民權街117號旁,120.26813657,22.7634187
4164,梓官分隊,地上,梓官區,民權街65號,120.26831899,22.76207948
4165,梓官分隊,地上,梓官區,光明路8號,120.251686,22.7304789
4166,梓官分隊,地上,梓官區,光明路蚵寮國小東側門往南約15公尺,120.249789297939,22.7335766949431
4167,梓官分隊,地上,梓官區,自由路168號對面,120.26911339,22.75920866
4168,梓官分隊,地上,梓官區,赤崁北路142號前,120.245851108598,22.7421112056918
4169,梓官分隊,地上,梓官區,赤崁北路338號前（?霖公司前）,120.245874382003,22.7448242557156
4170,梓官分隊,地上,梓官區,赤崁東路130巷口（消防栓位置位於赤崁東路上）,120.25182834,22.74092391
4171,梓官分隊,地上,梓官區,赤崁東路204號前,120.25382796,22.74224922
4172,梓官分隊,地上,梓官區,赤崁東路317號對面,120.25578906,22.74351888
4173,梓官分隊,地上,梓官區,赤崁東路363號前（信利木器公司前）,120.25674773,22.7443315
4174,梓官分隊,地上,梓官區,赤崁東路50號前,120.24982881,22.73964001
4175,梓官分隊,地上,梓官區,赤崁南路14號前（赤崁活動中心前）,120.24761757,22.73755628
4176,梓官分隊,地上,梓官區,赤崁南路81巷&保生3巷交叉路口(消防栓位置位於81巷上),120.249878771094,22.7358341979577
4177,梓官分隊,地上,梓官區,赤崁南路94巷29號旁,120.247583343517,22.7352200127549
4178,梓官分隊,地上,梓官區,和平路115號旁（益爭公司旁）,120.26186599,22.75494334
4179,梓官分隊,地上,梓官區,和平路258巷口（新光人壽大樓前）,120.2626275,22.75865362
4180,梓官分隊,地上,梓官區,忠孝路與台17線交叉口,120.259022,22.767421
4181,梓官分隊,地上,梓官區,信安街22號前,120.266413552428,22.763009342394
4182,梓官分隊,地上,梓官區,信安街38號前,120.265409065151,22.7631206408569
4183,梓官分隊,地上,梓官區,信安街72號對面,120.264392507935,22.7630464418916
4184,梓官分隊,地上,梓官區,信義路68巷＆22巷交叉路口（消防栓位置位於信義路68巷上）,120.26319953,22.76201091
4185,梓官分隊,地上,梓官區,信德街4號前,120.25510831,22.76603042
4186,梓官分隊,地上,梓官區,信興一路＆中學路交叉路口（消防栓位置位於東側信興一路上）,120.264659,22.764779
4187,梓官分隊,地上,梓官區,信興一路252號對面,120.262743902653,22.7637352759276
4188,梓官分隊,地上,梓官區,信興二路＆梓官路交叉路口（消防栓位置位於信興二路上）,120.26756845,22.76642245
4189,梓官分隊,地上,梓官區,城隍巷60號前（亮麗梓官系列旁）,120.268358150332,22.7572952235461
4190,梓官分隊,地上,梓官區,海景路30號前,120.26393436627,22.7427645213382
4191,梓官分隊,地上,梓官區,高雄市梓官區中崙路105號前,120.27201567,22.76144254
4192,梓官分隊,地上,梓官區,梓官消防隊旁（進學路136號）,120.2629631,22.76030561
4193,梓官分隊,地上,梓官區,梓官國中北側門(後門)正對面,120.263414150787,22.7642361314568
4194,梓官分隊,地上,梓官區,梓官路241號前（梓官路243巷口）,120.267071,22.759898
4195,梓官分隊,地上,梓官區,梓官路355號前(梓官路353巷口),120.266769420238,22.7623493196258
4196,梓官分隊,地上,梓官區,梓官路559號對面,120.26723161,22.76615478
4197,梓官分隊,地上,梓官區,梓官路59號前,120.26783081,22.75640023
4198,梓官分隊,地上,梓官區,淵官路69號對面,120.266958101852,22.7480143501291
4199,梓官分隊,地上,梓官區,通港路&中正五街交叉路口(消防栓位於西側通港路上),120.258093858614,22.7258167730564
4200,梓官分隊,地上,梓官區,通港路＆漁港一路交叉路口（消防栓位置位於東北側通港路上）,120.25737417,22.72534272
