Seq,單位名稱,種類,區鄉鎮市名稱,消防栓位置,經度,緯度
5660,鳳祥分隊,地下,鳳山區,西湖街10巷-黃埔大樓前,120.3759935,22.6214215
5661,鳳祥分隊,地下,鳳山區,和成路290號前,120.340278503705,22.5920027513537
5662,鳳祥分隊,地下,鳳山區,和成路431號對面,120.3414363,22.5928333
5663,鳳祥分隊,地下,鳳山區,和成路529巷對面,120.3405376,22.5921309
5664,鳳祥分隊,地下,鳳山區,和成路559號對面,120.3435429,22.5942766
5665,鳳祥分隊,地下,鳳山區,和成路575號對面（豐新羊乳旁）,120.3438494,22.5944776
5666,鳳祥分隊,地下,鳳山區,杭州西街141號-花都大樓前,120.3741734,22.6190612
5667,鳳祥分隊,地下,鳳山區,杭州西街與西湖街口,120.3740688,22.6202581
5668,鳳祥分隊,地下,鳳山區,杭州東街與西湖街口,120.376122266934,22.6217719690447
5669,鳳祥分隊,地下,鳳山區,杭州街與杭州東街口(紫金城大樓前),120.374820779762,22.6218032919154
5670,鳳祥分隊,地下,鳳山區,油管路3巷11-3號旁（巷口）,120.35529503542,22.6081050257968
5671,鳳祥分隊,地下,鳳山區,保安一街與南二街口,120.33778100318,22.5925982510056
5672,鳳祥分隊,地下,鳳山區,保安一街與祥和街口,120.336697390738,22.5895869449791
5673,鳳祥分隊,地下,鳳山區,保成二路51號前,120.352832747996,22.5927205742457
5674,鳳祥分隊,地下,鳳山區,保孝路1號旁,120.352925362162,22.5927556863982
5675,鳳祥分隊,地下,鳳山區,保南二街與保孝路口,120.349633837994,22.5931140099987
5676,鳳祥分隊,地下,鳳山區,保華一路與七成街口,120.346642771996,22.5882999446289
5677,鳳祥分隊,地下,鳳山區,保華一路與六成街口（飛鳳宮對面）,120.346695437715,22.5879080636883
5678,鳳祥分隊,地下,鳳山區,保華一路與南華一路口,120.346872523908,22.5918660677764
5679,鳳祥分隊,地下,鳳山區,保華一路與海涵路口,120.346833335924,22.5904456072328
5680,鳳祥分隊,地下,鳳山區,保華一路與寶陽路口,120.346746984337,22.5893007529298
5681,鳳祥分隊,地下,鳳山區,保華二路與保孝街口（對面）,120.346794619574,22.5934406363845
5682,鳳祥分隊,地下,鳳山區,保華二路與保信街口（對面）,120.34705751762,22.5946381229117
5683,鳳祥分隊,地下,鳳山區,保華二路與南華一路口（斑馬線上）,120.346897987749,22.5921759855245
5684,鳳祥分隊,地下,鳳山區,南京路272號旁,120.345710323008,22.6130876747713
5685,鳳祥分隊,地下,鳳山區,南京路330巷16號前,120.346537604928,22.6167598155025
5686,鳳祥分隊,地下,鳳山區,南京路346巷-人行道上,120.345851,22.617863
5687,鳳祥分隊,地下,鳳山區,南京路78號,120.345721542835,22.6084472109043
5688,鳳祥分隊,地下,鳳山區,南華一路人行道上（位於保華二路與紅毛港路中間）,120.345901542991,22.592824506477
5689,鳳祥分隊,地下,鳳山區,南福街127號,120.346265,22.612661
5690,鳳祥分隊,地下,鳳山區,紅毛港路上（國慶十一街斜對面）,120.343562132446,22.588409481032
5691,鳳祥分隊,地下,鳳山區,紅毛港路上與保雅路（人行道）,120.346559914914,22.5948289993421
5692,鳳祥分隊,地下,鳳山區,紅毛港路往保雅路方向花圃上,120.346003006343,22.5940383850856
5693,鳳祥分隊,地下,鳳山區,紅毛港路近鳳南ㄧ路人行道花圃上,120.343901834973,22.5898597202629
5694,鳳祥分隊,地下,鳳山區,紅毛港路與南華一路（人行道花圃）,120.344595893873,22.5939764911587
5695,鳳祥分隊,地下,鳳山區,紅毛港路與南華一路人行道上,120.345980139944,22.5923852592749
5696,鳳祥分隊,地下,鳳山區,紅毛港路與海涵路口（人行道花圃上）,120.34458754401,22.5914475853565
5697,鳳祥分隊,地下,鳳山區,紅毛港路與鳳和ㄧ街（人行道花圃上）,120.344584058092,22.5920719839949
5698,鳳祥分隊,地下,鳳山區,紅毛港路與鳳南ㄧ路口,120.343771687164,22.5896533846339
5699,鳳祥分隊,地下,鳳山區,家和6街與紅毛港路口（騎樓）,120.343265607657,22.5867129928015
5700,鳳祥分隊,地下,鳳山區,家和八街近偉成街口,120.344880320305,22.5875005293261
5701,鳳祥分隊,地下,鳳山區,家和八街與紅毛港路口,120.343460549025,22.5875487400991
5702,鳳祥分隊,地下,鳳山區,家和八街與智成街口,120.346070634404,22.5874573815129
5703,鳳祥分隊,地下,鳳山區,海洋二路37巷16弄14號旁,120.346148014069,22.610898766552
5704,鳳祥分隊,地下,鳳山區,海涵路（保華一路與紅毛港路中間空地）,120.346052857299,22.5907662379565
5705,鳳祥分隊,地下,鳳山區,海涵路上（和成與紅毛港路中間空地上中間）,120.343138887322,22.5934587341948
5706,鳳祥分隊,地下,鳳山區,海涵路上與紅毛港路口,120.34430255842,22.5919619845797
5707,鳳祥分隊,地下,鳳山區,真君路80號前,120.361431132541,22.5945212861123
5708,鳳祥分隊,地下,鳳山區,國民街19號前,120.348014,22.617512
5709,鳳祥分隊,地下,鳳山區,國民街2號前,120.349071,22.61777
5710,鳳祥分隊,地下,鳳山區,國民街36號與國隆路口,120.34715653373,22.6176931982127
5711,鳳祥分隊,地下,鳳山區,國泰路二段13巷2弄12號前,120.352014,22.616628
5712,鳳祥分隊,地下,鳳山區,國泰路與誠義路口,120.360308218783,22.6143455214867
5713,鳳祥分隊,地下,鳳山區,國富路21巷3弄22號前,120.350505,22.613962
5714,鳳祥分隊,地下,鳳山區,國富路21巷3弄2號前,120.3494988,22.6140537
5715,鳳祥分隊,地下,鳳山區,國富路29-1號,120.349020659924,22.6158728067254
5716,鳳祥分隊,地下,鳳山區,國隆路11巷12號前,120.346541886804,22.6160726373888
5717,鳳祥分隊,地下,鳳山區,國隆路11巷1號-騎樓下,120.347486195107,22.6160884660303
5718,鳳祥分隊,地下,鳳山區,國隆路27巷11號前,120.346594,22.617562
5719,鳳祥分隊,地下,鳳山區,國隆路33巷12號前,120.346582559525,22.618099938455
5720,鳳祥分隊,地下,鳳山區,國慶8街與明龍路口,120.338178800247,22.5885585720081
5721,鳳祥分隊,地下,鳳山區,國興街1巷1號,120.347763559525,22.6180554702029
5722,鳳祥分隊,地下,鳳山區,國興街與南京路口,120.345744953165,22.6187532228622
5723,鳳祥分隊,地下,鳳山區,頂中街第2巷口,120.354444610433,22.5901128517809
5724,鳳祥分隊,地下,鳳山區,頂中街第一巷口,120.354400353985,22.5890176504149
5725,鳳祥分隊,地下,鳳山區,頂庄一街與頂明路口,120.354916252423,22.5885132738442
5726,鳳祥分隊,地下,鳳山區,頂庄路129號前,120.3626487482,22.588221075541
5727,鳳祥分隊,地下,鳳山區,頂庄路139巷52號旁,120.362154471164,22.5866593748836
5728,鳳祥分隊,地下,鳳山區,頂庄路139巷與過昌街108巷口,120.362177269941,22.588192928258
5729,鳳祥分隊,地下,鳳山區,頂庄路近溪濱一街50公尺前,120.352833283194,22.588565897226
5730,鳳祥分隊,地下,鳳山區,頂庄路停車場前,120.364912748337,22.5883407106975
5731,鳳祥分隊,地下,鳳山區,頂庄路與頂中街口,120.354379576691,22.588534322505
5732,鳳祥分隊,地下,鳳山區,頂庄路與溪濱一街口,120.352357861646,22.5885798272477
5733,鳳祥分隊,地下,鳳山區,頂明路與頂園路口,120.3549176,22.5879873
5734,鳳祥分隊,地下,鳳山區,頂茂路與頂賢路口,120.358179339278,22.5855519179148
5735,鳳祥分隊,地下,鳳山區,頂圃街教堂前,120.353253943903,22.5894380599008
5736,鳳祥分隊,地下,鳳山區,頂圃街與頂中街口,120.354423387033,22.5895321643127
5737,鳳祥分隊,地下,鳳山區,頂圃街與頂興街口,120.355485541803,22.5895321643127
5738,鳳祥分隊,地下,鳳山區,頂新11街37號前,120.362108162046,22.5894390304396
5739,鳳祥分隊,地下,鳳山區,頂新街96號,120.365591444302,22.5868788075646
5740,鳳祥分隊,地下,鳳山區,頂興街126號前,120.355354035582,22.587397817632
5741,鳳祥分隊,地下,鳳山區,頂興路與頂聖街口,120.355319837417,22.5861527670025
5742,鳳祥分隊,地下,鳳山區,頂豐街137號旁,120.356463820238,22.5873746884976
5743,鳳祥分隊,地下,鳳山區,頂豐街與頂昌街口,120.356597900391,22.5889466146345
5744,鳳祥分隊,地下,鳳山區,凱旋路317巷76號,120.346873,22.612681
5745,鳳祥分隊,地下,鳳山區,凱旋路332巷口-人行道上,120.3465363,22.6153043
5746,鳳祥分隊,地下,鳳山區,凱旋路351巷口,120.346642779684,22.6151995030309
5747,鳳祥分隊,地下,鳳山區,黃埔七村口,120.374181885914,22.6184443814023
5748,鳳祥分隊,地下,鳳山區,新富路345號旁,120.34588,22.61298
5749,鳳祥分隊,地下,鳳山區,新富路399巷31號前,120.34724453373,22.6172419250294
5750,鳳祥分隊,地下,鳳山區,新富路399巷3號,120.349062941139,22.6171845026343
5751,鳳祥分隊,地下,鳳山區,新富路458巷口,120.346502833262,22.6131466796775
5752,鳳祥分隊,地下,鳳山區,新富路與凱旋路口公園內,120.347615545552,22.6145257453844
5753,鳳祥分隊,地下,鳳山區,溪濱一街與頂圃街口,120.3528739,22.5895543
5754,鳳祥分隊,地下,鳳山區,誠義路18巷與鳳頂路451巷口,120.361618,22.607962
5755,鳳祥分隊,地下,鳳山區,過仁街38號前,120.3667,22.590662
5756,鳳祥分隊,地下,鳳山區,過昌街105巷2號,120.360969326984,22.5875438873389
5757,鳳祥分隊,地下,鳳山區,過昌街16巷60號,120.362459733411,22.5853744339595
5758,鳳祥分隊,地下,鳳山區,過昌街16巷口,120.3610446,22.585463
5759,鳳祥分隊,地下,鳳山區,過昌街38巷39號,120.361632665813,22.5861372247533
5760,鳳祥分隊,地下,鳳山區,過昌街38巷口,120.3610149,22.5861419
5761,鳳祥分隊,地下,鳳山區,過昌街與過勇路79巷,120.361023142328,22.587228736184
5762,鳳祥分隊,地下,鳳山區,過勇路55號之1,120.362696509787,22.5866982752699
5763,鳳祥分隊,地下,鳳山區,過勇路65巷45號前,120.361428151111,22.5869610118196
5764,鳳祥分隊,地下,鳳山區,過勇路79巷15號前,120.362047182803,22.5872586823931
5765,鳳祥分隊,地下,鳳山區,過勇路95號,120.362728696295,22.5873223473202
5766,鳳祥分隊,地下,鳳山區,過勇路與過雄街口,120.362707238623,22.586564545177
5767,鳳祥分隊,地下,鳳山區,過埤路與過勇路口,120.362906016604,22.5898384619421
5768,鳳祥分隊,地下,鳳山區,過智街5-3號,120.366636,22.591003
5769,鳳祥分隊,地下,鳳山區,過智街79號,120.364813,22.591157
5770,鳳祥分隊,地下,鳳山區,過雄一街9號前,120.358006385458,22.5866767173982
5771,鳳祥分隊,地下,鳳山區,過雄街144號前,120.363763603705,22.5865155529707
5772,鳳祥分隊,地下,鳳山區,過雄街25號前,120.359585737248,22.5866903924078
5773,鳳祥分隊,地下,鳳山區,過雄街55巷口,120.360457757078,22.5866868458382
5774,鳳祥分隊,地下,鳳山區,過雄街停87號前,120.360855402461,22.5866861752732
5775,鳳祥分隊,地下,鳳山區,鳳甲一街（悅讀ABC前）,120.346712160186,22.5963294919146
5776,鳳祥分隊,地下,鳳山區,鳳甲一街59號前,120.3454092,22.5953574
5777,鳳祥分隊,地下,鳳山區,鳳甲一街與鳳燕一街口,120.3457732,22.5955586
5778,鳳祥分隊,地下,鳳山區,鳳甲路與南和一路口,120.337503566101,22.5911151809989
5779,鳳祥分隊,地下,鳳山區,鳳和ㄧ街上（中間空地）近紅毛港路,120.344530067571,22.5928721210828
5780,鳳祥分隊,地下,鳳山區,鳳和ㄧ街上近和成路口,120.3436527179,22.5941364315493
5781,鳳祥分隊,地下,鳳山區,鳳和二街上近和成路口,120.344044090696,22.5939775392428
5782,鳳祥分隊,地下,鳳山區,鳳和二街上近紅毛港路,120.344642592944,22.5930507917621
5783,鳳祥分隊,地下,鳳山區,鳳東路416號前,120.3764891,22.6209992
5784,鳳祥分隊,地下,鳳山區,鳳林路與仁愛(鳳東)路口,120.372948066132,22.6222724629998
5785,鳳祥分隊,地下,鳳山區,鳳南ㄧ路236號對面,120.342576232444,22.5910684573315
5786,鳳祥分隊,地下,鳳山區,鳳南ㄧ路與明學路口,120.343149393371,22.5904653833768
5787,鳳祥分隊,地下,鳳山區,鳳南ㄧ路與富新路口,120.341905403469,22.5917951490251
5788,鳳祥分隊,地下,鳳山區,鳳南一路與和成路口（和成路417號前）,120.3411118,22.5926
5789,鳳祥分隊,地下,鳳山區,鳳頂路451巷口,120.362598191402,22.6080150282959
5790,鳳祥分隊,地下,鳳山區,鳳頂路469巷口,120.362486067459,22.6083939478166
5791,鳳祥分隊,地下,鳳山區,鳳頂路86號前,120.358880237468,22.5867685483617
5792,鳳祥分隊,地下,鳳山區,寶陽路上（保華一路與紅毛港路中間空地）,120.345808006439,22.5894662864601
5793,鳳祥分隊,地下,鳳山區,寶陽路空地變電箱對面,120.35056885054,22.588964929827
5794,五甲分隊,地下,鳳山區,七雄街29號,120.3259919,22.5980629
5795,五甲分隊,地下,鳳山區,七雄街49號,120.326073,22.5984257
5796,五甲分隊,地下,鳳山區,二和街28號前,120.3346811,22.5936967
5797,五甲分隊,地下,鳳山區,三光街88號旁,120.3265448,22.5946506
5798,五甲分隊,地下,鳳山區,三光街與自強二路5巷口,120.327266,22.5947
5799,五甲分隊,地下,鳳山區,三商街與五甲二路口,120.336582,22.598489
5800,五甲分隊,地下,鳳山區,三商街與善志街口,120.334789,22.601106
5801,五甲分隊,地下,鳳山區,三誠路186巷口,120.324178,22.5951921
5802,五甲分隊,地下,鳳山區,三誠路與五甲三路路口（江海豆漿前）,120.326652,22.592212
5803,五甲分隊,地下,鳳山區,三誠路與福祥街口,120.3262008,22.5926168
5804,五甲分隊,地下,鳳山區,三誠路與福誠二街口,120.3250437,22.5936439
5805,五甲分隊,地下,鳳山區,三誠路與福誠三街口,120.3242487,22.5943654
5806,五甲分隊,地下,鳳山區,大仁街27號前,120.33289,22.591468
5807,五甲分隊,地下,鳳山區,大明路15巷56號,120.3405968,22.6082058
5808,五甲分隊,地下,鳳山區,大明路33巷口,120.341854,22.607422
5809,五甲分隊,地下,鳳山區,大明路55巷15號,120.341209,22.6079718
5810,五甲分隊,地下,鳳山區,大明路和大明路128巷口,120.341726,22.609378
5811,五甲分隊,地下,鳳山區,大明路和海洋一路口,120.341702,22.60974
5812,五甲分隊,地下,鳳山區,大明路和新康街口,120.341908,22.607455
5813,五甲分隊,地下,鳳山區,大明路與輜汽路口（變電箱前）,120.341329,22.616924
5814,五甲分隊,地下,鳳山區,大德街141號前,120.330778,22.594149
5815,五甲分隊,地下,鳳山區,大德街40號,120.332453,22.592246
5816,五甲分隊,地下,鳳山區,大德街與南光街口,120.331306529955,22.5936729676261
5817,五甲分隊,地下,鳳山區,五甲二路149巷35號前,120.3412053,22.60052
5818,五甲分隊,地下,鳳山區,五甲二路149巷口,120.3406419,22.6014414
5819,五甲分隊,地下,鳳山區,五甲二路195號,120.339742,22.600793
5820,五甲分隊,地下,鳳山區,五甲二路278巷18號前,120.338626860119,22.6007721410654
5821,五甲分隊,地下,鳳山區,五甲二路2巷13號旁,120.34508,22.605241
5822,五甲分隊,地下,鳳山區,五甲二路472號（派出所前）,120.334891,22.597365
5823,五甲分隊,地下,鳳山區,五甲二路529巷與五甲二路口,120.332364454492,22.59602453348
5824,五甲分隊,地下,鳳山區,五甲二路565巷19號旁,120.331835,22.595122
5825,五甲分隊,地下,鳳山區,五甲二路565巷40號旁,120.331964,22.594757
5826,五甲分隊,地下,鳳山區,五甲二路與鳳南路口（金礦咖啡前）,120.337243867397,22.5990944531832
5827,五甲分隊,地下,鳳山區,五甲三路103巷9號旁,120.326153182526,22.5915958482908
5828,五甲分隊,地下,鳳山區,五甲三路112巷2-1號旁,120.32600986837,22.5917709209421
5829,五甲分隊,地下,鳳山區,五甲三路157巷3弄6號前,120.325996,22.590891
5830,五甲分隊,地下,鳳山區,五甲三路279巷28號前,120.323997,22.58814
5831,五甲分隊,地下,鳳山區,五甲三路279巷46號旁,120.324358,22.587741
5832,五甲分隊,地下,鳳山區,五甲三路與五福一路口,120.326731119852,22.5920624746225
5833,五甲分隊,地下,鳳山區,五甲三路與福德街口,120.3253471,22.5910422
5834,五甲分隊,地下,鳳山區,五甲國小前,120.333932,22.597968
5835,五甲分隊,地下,鳳山區,五常街與自強二路口（全家超商旁）,120.327236582348,22.5966226720141
5836,五甲分隊,地下,鳳山區,五福一路與五福二路口,120.328275246033,22.5875550988237
5837,五甲分隊,地下,鳳山區,五福一路與南進三街口,120.328404,22.589384
5838,五甲分隊,地下,鳳山區,五福二路100巷55號旁,120.325315,22.587292
5839,五甲分隊,地下,鳳山區,五福二路185號前,120.3288569,22.5871615
5840,五甲分隊,地下,鳳山區,五福二路46巷口,120.3250794,22.5889099
5841,五甲分隊,地下,鳳山區,五福二路70巷60號前,120.3245331,22.5876847
5842,五甲分隊,地下,鳳山區,五福二路81巷27號前,120.326879347638,22.5887537941046
5843,五甲分隊,地下,鳳山區,仁和街圓環（21號前）,120.325462,22.5947409
5844,五甲分隊,地下,鳳山區,六法街42號,120.326594279763,22.5970173837221
5845,五甲分隊,地下,鳳山區,六法街4號,120.325693277281,22.5968410485481
5846,五甲分隊,地下,鳳山區,天下第一家大樓車道前,120.336574,22.596249
5847,五甲分隊,地下,鳳山區,天興街193號前,120.332855,22.590205
5848,五甲分隊,地下,鳳山區,文豐街11巷33號前,120.3364804,22.597609
5849,五甲分隊,地下,鳳山區,文豐街13巷33號旁,120.3368585,22.597567
5850,五甲分隊,地下,鳳山區,四海街11巷1號前,120.326425,22.595308
5851,五甲分隊,地下,鳳山區,四海街62巷口,120.327064690213,22.5956306208715
5852,五甲分隊,地下,鳳山區,正義街105巷8號前,120.337249,22.604139
5853,五甲分隊,地下,鳳山區,正義街11號前,120.339881,22.601608
5854,五甲分隊,地下,鳳山區,永安街80巷10號前,120.3321967,22.5982916
5855,五甲分隊,地下,鳳山區,永安街與鎮南街口,120.3319148,22.5976555
5856,五甲分隊,地下,鳳山區,永和街36號前,120.3288424,22.5949263
5857,五甲分隊,地下,鳳山區,永和街7號,120.329218,22.595274
5858,五甲分隊,地下,鳳山區,光榮街27號旁,120.3387344,22.6030712
5859,五甲分隊,地下,鳳山區,光榮街51號前,120.339179,22.603446
5860,五甲分隊,地下,鳳山區,光榮街和南榮路口,120.3381572,22.6026598
5861,五甲分隊,地下,鳳山區,同明街114巷2號前,120.343751,22.604555
5862,五甲分隊,地下,鳳山區,同明街168號前,120.34492,22.604777
5863,五甲分隊,地下,鳳山區,同明街25號旁,120.342535,22.605346
5864,五甲分隊,地下,鳳山區,自強一路119巷31號前,120.328334,22.590189
5865,五甲分隊,地下,鳳山區,自強一路119巷55號前,120.327542,22.58967
5866,五甲分隊,地下,鳳山區,自強一路22號前,120.330489,22.588472
5867,五甲分隊,地下,鳳山區,自強二路234巷8號前,120.326863601189,22.5981993867719
5868,五甲分隊,地下,鳳山區,自強二路5巷34號前,120.326358906746,22.5960146329001
5869,五甲分隊,地下,鳳山區,自強二路88號旁,120.327655,22.5953
5870,五甲分隊,地下,鳳山區,忠誠路124巷口,120.325847198078,22.5956247180779
5871,五甲分隊,地下,鳳山區,忠誠路45號與三誠路60巷口,120.326409974205,22.5938819527057
5872,五甲分隊,地下,鳳山區,忠誠路與一致街口,120.326948424081,22.5929652542774
5873,五甲分隊,地下,鳳山區,忠誠路與自強二路5巷口,120.325464,22.597038
5874,五甲分隊,地下,鳳山區,林森路139巷44號,120.333567,22.594475
5875,五甲分隊,地下,鳳山區,林森路185巷18號前,120.333947,22.594827
5876,五甲分隊,地下,鳳山區,林森路263號對面,120.335932,22.595695
5877,五甲分隊,地下,鳳山區,林森路76巷58號前,120.332378,22.591678
5878,五甲分隊,地下,鳳山區,武慶二路56巷43弄5號,120.3347597,22.6118684
5879,五甲分隊,地下,鳳山區,武慶二路80巷26號前,120.333705233868,22.611765143587
5880,五甲分隊,地下,鳳山區,武慶二路與輜汽路口,120.332382409787,22.6158233211299
5881,五甲分隊,地下,鳳山區,武營路106巷55號,120.3388432,22.6084039
5882,五甲分隊,地下,鳳山區,武營路134巷54號,120.339079,22.609066
5883,五甲分隊,地下,鳳山區,武營路21號,120.3376841,22.60836
5884,五甲分隊,地下,鳳山區,武營路230巷23號,120.338146,22.611219
5885,五甲分隊,地下,鳳山區,武營路230巷口,120.3377544,22.6111854
5886,五甲分隊,地下,鳳山區,武營路255巷32號前,120.3363542,22.6115589
5887,五甲分隊,地下,鳳山區,武營路273巷32號前,120.3364335,22.6119866
5888,五甲分隊,地下,鳳山區,武營路287巷32號前,120.336354,22.612262
5889,五甲分隊,地下,鳳山區,武營路52巷21號前,120.3386223,22.6072371
5890,五甲分隊,地下,鳳山區,武營路52巷25弄14號,120.33873,22.607833
5891,五甲分隊,地下,鳳山區,武營路52巷52號,120.3391166,22.6072407
5892,五甲分隊,地下,鳳山區,武營路52巷58號前,120.3392658,22.6072515
5893,五甲分隊,地下,鳳山區,武營路52巷82號,120.339972,22.6072947
5894,五甲分隊,地下,鳳山區,武營路與崗山北街口,120.337542761377,22.6103179646034
5895,五甲分隊,地下,鳳山區,武營路與新富路口（正中央）,120.337253082803,22.6126503906236
5896,五甲分隊,地下,鳳山區,武營路與輜汽路口,120.33668981891,22.6164634010643
5897,五甲分隊,地下,鳳山區,保泰路220巷25號前,120.331885,22.60049
5898,五甲分隊,地下,鳳山區,保泰路220巷與保泰路口,120.331501037296,22.6010591328008
5899,五甲分隊,地下,鳳山區,保泰路270巷26-2號前,120.33324,22.60033
5900,五甲分隊,地下,鳳山區,保泰路370巷與善和街口,120.3353897,22.6027588
5901,五甲分隊,地下,鳳山區,保泰路與南華路口,120.336768610342,22.604227557242
5902,五甲分隊,地下,鳳山區,保泰路與善美路口（永和豆漿前）,120.333169085844,22.6019965129558
5903,五甲分隊,地下,鳳山區,保泰路與鳳南路口（中油華豐加油站前）,120.334579927786,22.6027517539722
5904,五甲分隊,地下,鳳山區,勇志街25號,120.324897530025,22.5955682228066
5905,五甲分隊,地下,鳳山區,南正一路48巷與南正一路（南成國小旁）,120.336598873472,22.5951203502887
5906,五甲分隊,地下,鳳山區,南正一路與南光街口,120.335505,22.596521
5907,五甲分隊,地下,鳳山區,南正二路128巷17號前,120.332133,22.599389
5908,五甲分隊,地下,鳳山區,南正二路150巷8號旁,120.331572,22.599598
5909,五甲分隊,地下,鳳山區,南正二路185號前,120.330380861377,22.5998436448698
5910,五甲分隊,地下,鳳山區,南正二路53號前,120.3334673,22.5981172
5911,五甲分隊,地下,鳳山區,南正二路64巷47弄2號旁,120.334257,22.598999
5912,五甲分隊,地下,鳳山區,南正二路64巷95號前,120.334838,22.599682
5913,五甲分隊,地下,鳳山區,南正二路67號前,120.333088,22.598298
5914,五甲分隊,地下,鳳山區,南正二路99號前,120.332269,22.598677
5915,五甲分隊,地下,鳳山區,南正二路和南榮路1巷口交叉路口,120.331564,22.598998
5916,五甲分隊,地下,鳳山區,南正二路與保泰路口,120.330085732788,22.6003603832447
5917,五甲分隊,地下,鳳山區,南光街206號前,120.3337058,22.5953159
5918,五甲分隊,地下,鳳山區,南光街27號,120.329531728836,22.5924157953111
5919,五甲分隊,地下,鳳山區,南光街89號前,120.331524899475,22.5938017774971
5920,五甲分隊,地下,鳳山區,南光街與天興街口,120.330625447607,22.593132176213
5921,五甲分隊,地下,鳳山區,南安路38號前,120.32468,22.587377
5922,五甲分隊,地下,鳳山區,南安路與五福二路口,120.325833685983,22.5881544044745
5923,五甲分隊,地下,鳳山區,南安路與福安一街口,120.3252436,22.5867973
5924,五甲分隊,地下,鳳山區,南成街與五甲二路口,120.3342874,22.5929218
5925,五甲分隊,地下,鳳山區,南江街118號前,120.338374836806,22.6013847627749
5926,五甲分隊,地下,鳳山區,南江街168號前,120.339777,22.602261
5927,五甲分隊,地下,鳳山區,南江街197巷4弄20號旁,120.3403697,22.6035342
5928,五甲分隊,地下,鳳山區,南江街202號旁,120.340439,22.602686
5929,五甲分隊,地下,鳳山區,南江街53巷口,120.337328193918,22.6006693791913
5930,五甲分隊,地下,鳳山區,南江街與三商街口,120.335696463915,22.5996053465474
5931,五甲分隊,地下,鳳山區,南京路143號,120.3453646,22.6088924
5932,五甲分隊,地下,鳳山區,南京路387巷11號前,120.34488,22.613888
5933,五甲分隊,地下,鳳山區,南京路393巷4號前,120.344899,22.614871
5934,五甲分隊,地下,鳳山區,南京路393巷和南京路路口,120.345449,22.614839
5935,五甲分隊,地下,鳳山區,南京路421巷10號前,120.3450841,22.6156466
5936,五甲分隊,地下,鳳山區,南京路435號前,120.3455054,22.6158258
5937,五甲分隊,地下,鳳山區,南京路445巷1號前,120.345381,22.616583
5938,五甲分隊,地下,鳳山區,南京路與海洋一路診所前,120.34536,22.609995
5939,五甲分隊,地下,鳳山區,南京路與輜汽路交叉路口,120.345559,22.61741
5940,五甲分隊,地下,鳳山區,南和街175巷21弄11號,120.336675,22.594295
5941,五甲分隊,地下,鳳山區,南昌街102巷9號旁,120.340386,22.604906
5942,五甲分隊,地下,鳳山區,南昌街126號前,120.3397324,22.6051029
5943,五甲分隊,地下,鳳山區,南昌街54巷19號,120.341438,22.60415
5944,五甲分隊,地下,鳳山區,南昌街與五甲二路口,120.341506,22.6021
5945,五甲分隊,地下,鳳山區,南富街52號前（林森路373巷19號旁）,120.339221395141,22.5988214116814
5946,五甲分隊,地下,鳳山區,南華路32巷17號前,120.3407982,22.6002232
5947,五甲分隊,地下,鳳山區,南華路34號前,120.3403074,22.5998868
5948,五甲分隊,地下,鳳山區,南華路和華興街路口（OK超商前）,120.337419,22.603556
5949,五甲分隊,地下,鳳山區,南華路與南榮路口,120.338077351837,22.6025600644116
5950,五甲分隊,地下,鳳山區,南華路與華興街口（全家超商）,120.337397411852,22.6035096825734
5951,五甲分隊,地下,鳳山區,南貴街91號前,120.338084,22.5991203
5952,五甲分隊,地下,鳳山區,南進三街79號前,120.328849,22.58957
5953,五甲分隊,地下,鳳山區,南進五街121號前,120.329466,22.587802
5954,五甲分隊,地下,鳳山區,南進五街2號前,120.32865,22.588532
5955,五甲分隊,地下,鳳山區,南進五街80號,120.329646,22.588645
5956,五甲分隊,地下,鳳山區,南進六街6號前,120.3278572,22.587989
5957,五甲分隊,地下,鳳山區,南進四街66號左前方,120.327972,22.588957
5958,五甲分隊,地下,鳳山區,南進四街76號前,120.328007,22.589114
5959,五甲分隊,地下,鳳山區,南榮路45巷40號旁,120.332734,22.600343
5960,五甲分隊,地下,鳳山區,南榮路45巷89號旁,120.332966,22.601031
5961,五甲分隊,地下,鳳山區,南榮路與善士街口,120.336781167737,22.6018193170598
5962,五甲分隊,地下,鳳山區,海洋一路122號前,120.344947,22.609972
5963,五甲分隊,地下,鳳山區,海洋一路60巷55號,120.343693,22.608082
5964,五甲分隊,地下,鳳山區,海洋一路60巷口,120.343565,22.609841
5965,五甲分隊,地下,鳳山區,崗山北街172巷口,120.333807,22.610086
5966,五甲分隊,地下,鳳山區,崗山北街2巷13號前,120.33823,22.611516
5967,五甲分隊,地下,鳳山區,崗山北街2巷19號前,120.338126,22.611707
5968,五甲分隊,地下,鳳山區,崗山北街4號前,120.338670186508,22.6107140538442
5969,五甲分隊,地下,鳳山區,崗山北街78巷口,120.336073,22.610032
5970,五甲分隊,地下,鳳山區,凱旋路344巷11號旁（轉角處）,120.344275,22.616974
5971,五甲分隊,地下,鳳山區,凱旋路352號前,120.3442521,22.6167153
5972,五甲分隊,地下,鳳山區,凱興街福誠一街路口,120.322776,22.591162
5973,五甲分隊,地下,鳳山區,善士街與保泰路口,120.335459254492,22.6034874846656
5974,五甲分隊,地下,鳳山區,善士街與華興街口,120.3361459,22.6026852
5975,五甲分隊,地下,鳳山區,善志街37號旁,120.335883,22.601914
